Time_s,Voltage_mV
8.546000,-0.060378
8.547000,-0.069462
8.548000,-0.077249
8.549000,-0.083737
8.550000,-0.086008
8.551000,-0.085359
8.552000,-0.079844
8.553000,-0.071733
8.554000,-0.067840
8.555000,-0.062000
8.556000,-0.063947
8.557000,-0.071409
8.558000,-0.076924
8.559000,-0.078222
8.560000,-0.076600
8.561000,-0.075302
8.562000,-0.075302
8.563000,-0.075626
8.564000,-0.070111
8.565000,-0.068813
8.566000,-0.065894
8.567000,-0.064271
8.568000,-0.067840
8.569000,-0.069462
8.570000,-0.068813
8.571000,-0.061676
8.572000,-0.059405
8.573000,-0.054214
8.574000,-0.050970
8.575000,-0.037019
8.576000,-0.020149
8.577000,-0.005874
8.578000,0.006779
8.579000,-0.003279
8.580000,-0.013336
8.581000,-0.019825
8.582000,-0.032802
8.583000,-0.065245
8.584000,-0.119749
8.585000,-0.169062
8.586000,-0.235570
8.587000,-0.374750
8.588000,-0.560648
8.589000,-0.779314
8.590000,-1.007712
8.591000,-1.176415
8.592000,-1.256873
8.593000,-1.272121
8.594000,-1.199773
8.595000,-1.039181
8.596000,-0.817921
8.597000,-0.515228
8.598000,-0.141161
8.599000,0.312716
8.600000,0.809418
8.601000,1.283087
8.602000,1.748644
8.603000,2.171378
8.604000,2.535065
8.605000,2.842951
8.606000,3.040530
8.607000,3.169005
8.608000,3.217020
8.609000,3.155054
8.610000,2.962342
8.611000,2.641154
8.612000,2.242753
8.613000,1.842405
8.614000,1.470283
8.615000,1.115356
8.616000,0.782166
8.617000,0.534950
8.618000,0.360407
8.619000,0.256914
8.620000,0.217982
8.621000,0.209223
8.622000,0.210521
8.623000,0.210845
8.624000,0.198841
8.625000,0.181971
8.626000,0.170616
8.627000,0.161532
8.628000,0.141093
8.629000,0.113516
8.630000,0.076207
8.631000,0.032733
8.632000,-0.009118
8.633000,-0.045130
8.634000,-0.072707
8.635000,-0.094119
8.636000,-0.110665
8.637000,-0.127211
8.638000,-0.147974
8.639000,-0.160951
8.640000,-0.163547
8.641000,-0.159005
8.642000,-0.159978
8.643000,-0.169062
8.644000,-0.178471
8.645000,-0.188852
8.646000,-0.202803
8.647000,-0.209291
8.648000,-0.210913
8.649000,-0.211887
8.650000,-0.205074
8.651000,-0.199234
8.652000,-0.200207
8.653000,-0.198910
8.654000,-0.211238
8.655000,-0.210913
8.656000,-0.200207
8.657000,-0.200856
8.658000,-0.211238
8.659000,-0.215131
8.660000,-0.219998
8.661000,-0.223891
8.662000,-0.219673
8.663000,-0.204749
8.664000,-0.180742
8.665000,-0.161600
8.666000,-0.159005
8.667000,-0.165493
8.668000,-0.163871
8.669000,-0.167440
8.670000,-0.181066
8.671000,-0.188528
8.672000,-0.196963
8.673000,-0.198910
8.674000,-0.203776
8.675000,-0.204749
8.676000,-0.199234
8.677000,-0.184959
8.678000,-0.172306
8.679000,-0.165169
8.680000,-0.173929
8.681000,-0.190150
8.682000,-0.202478
8.683000,-0.208967
8.684000,-0.205723
8.685000,-0.191448
8.686000,-0.183661
8.687000,-0.174577
8.688000,-0.172306
8.689000,-0.181715
8.690000,-0.208642
8.691000,-0.235570
8.692000,-0.248872
8.693000,-0.252440
8.694000,-0.260227
8.695000,-0.258605
8.696000,-0.252440
8.697000,-0.254063
8.698000,-0.266391
8.699000,-0.284883
8.700000,-0.289425
8.701000,-0.288777
8.702000,-0.294616
8.703000,-0.306945
8.704000,-0.335170
8.705000,-0.356258
8.706000,-0.370208
8.707000,-0.376372
8.708000,-0.373128
8.709000,-0.375399
8.710000,-0.384159
8.711000,-0.393243
8.712000,-0.412384
8.713000,-0.433472
8.714000,-0.447747
8.715000,-0.456831
8.716000,-0.465915
8.717000,-0.467213
8.718000,-0.467862
8.719000,-0.481488
8.720000,-0.497060
8.721000,-0.507442
8.722000,-0.513606
8.723000,-0.524961
8.724000,-0.540534
8.725000,-0.553835
8.726000,-0.554160
8.727000,-0.552538
8.728000,-0.555782
8.729000,-0.558702
8.730000,-0.570381
8.731000,-0.590496
8.732000,-0.616450
8.733000,-0.644351
8.734000,-0.679389
8.735000,-0.711832
8.736000,-0.733245
8.737000,-0.739733
8.738000,-0.742978
8.739000,-0.748493
8.740000,-0.767634
8.741000,-0.803321
8.742000,-0.829600
8.743000,-0.827329
8.744000,-0.806566
8.745000,-0.776069
8.746000,-0.741031
8.747000,-0.693664
8.748000,-0.638187
8.749000,-0.569083
8.750000,-0.486678
8.751000,-0.403625
8.752000,-0.324464
8.753000,-0.254063
8.754000,-0.199883
8.755000,-0.156085
8.756000,-0.111638
8.757000,-0.061676
8.758000,-0.026638
8.759000,-0.017878
8.760000,-0.001332
8.761000,0.007752
8.762000,0.005805
8.763000,0.010347
8.764000,0.018783
8.765000,0.027867
8.766000,0.037600
8.767000,0.038897
8.768000,0.042142
8.769000,0.047657
8.770000,0.064852
8.771000,0.073287
8.772000,0.073287
8.773000,0.074909
8.774000,0.070367
8.775000,0.079127
8.776000,0.090806
8.777000,0.097295
8.778000,0.095997
8.779000,0.092104
8.780000,0.092753
8.781000,0.098268
8.782000,0.103783
8.783000,0.108650
8.784000,0.111570
8.785000,0.115463
8.786000,0.118058
8.787000,0.118707
8.788000,0.124547
8.789000,0.155043
8.790000,0.173211
8.791000,0.170940
8.792000,0.158936
8.793000,0.152448
8.794000,0.145310
8.795000,0.137524
8.796000,0.129089
8.797000,0.122276
8.798000,0.121627
8.799000,0.126493
8.800000,0.123573
8.801000,0.123249
8.802000,0.120005
8.803000,0.118707
8.804000,0.120654
8.805000,0.126818
8.806000,0.132333
8.807000,0.137524
8.808000,0.135902
8.809000,0.131684
8.810000,0.130386
8.811000,0.131035
8.812000,0.131035
8.813000,0.132982
8.814000,0.130386
8.815000,0.117734
8.816000,0.110272
8.817000,0.102810
8.818000,0.091455
8.819000,0.084642
8.820000,0.085615
8.821000,0.082695
8.822000,0.073611
8.823000,0.055768
8.824000,0.048630
8.825000,0.061607
8.826000,0.069394
8.827000,0.073936
8.828000,0.076531
8.829000,0.071016
8.830000,0.058363
8.831000,0.054145
8.832000,0.057065
8.833000,0.055443
8.834000,0.052848
8.835000,0.049928
8.836000,0.047981
8.837000,0.050252
8.838000,0.059985
8.839000,0.076207
8.840000,0.079451
8.841000,0.071989
8.842000,0.059661
8.843000,0.061283
8.844000,0.056741
8.845000,0.045386
8.846000,0.041168
8.847000,0.028516
8.848000,0.010996
8.849000,0.018458
8.850000,0.029164
8.851000,0.035653
8.852000,0.047008
8.853000,0.066798
8.854000,0.080100
8.855000,0.076531
8.856000,0.078802
8.857000,0.087562
8.858000,0.094050
8.859000,0.097619
8.860000,0.100214
8.861000,0.100539
8.862000,0.089184
8.863000,0.083993
8.864000,0.097619
8.865000,0.101188
8.866000,0.093726
8.867000,0.090806
8.868000,0.095024
8.869000,0.099241
8.870000,0.098268
8.871000,0.099241
8.872000,0.107676
8.873000,0.109623
8.874000,0.107027
8.875000,0.105730
8.876000,0.118383
8.877000,0.141093
8.878000,0.145310
8.879000,0.132982
8.880000,0.116112
8.881000,0.109298
8.882000,0.113192
8.883000,0.120329
8.884000,0.117734
8.885000,0.108974
8.886000,0.102485
8.887000,0.106054
8.888000,0.113192
8.889000,0.121951
8.890000,0.131360
8.891000,0.132657
8.892000,0.137524
8.893000,0.158612
8.894000,0.185215
8.895000,0.191704
8.896000,0.172887
8.897000,0.158936
8.898000,0.155368
8.899000,0.145635
8.900000,0.138173
8.901000,0.125196
8.902000,0.117409
8.903000,0.121302
8.904000,0.130062
8.905000,0.138497
8.906000,0.141741
8.907000,0.137199
8.908000,0.125196
8.909000,0.120654
8.910000,0.119680
8.911000,0.118383
8.912000,0.118058
8.913000,0.115463
8.914000,0.117734
8.915000,0.120005
8.916000,0.124222
8.917000,0.128440
8.918000,0.125196
8.919000,0.121951
8.920000,0.123573
8.921000,0.134280
8.922000,0.130386
8.923000,0.115138
8.924000,0.102485
8.925000,0.118383
8.926000,0.134280
8.927000,0.138173
8.928000,0.132982
8.929000,0.130711
8.930000,0.129413
8.931000,0.131035
8.932000,0.133306
8.933000,0.141417
8.934000,0.144337
8.935000,0.157963
8.936000,0.168669
8.937000,0.158612
8.938000,0.152123
8.939000,0.165425
8.940000,0.183593
8.941000,0.200463
8.942000,0.226418
8.943000,0.243937
8.944000,0.247830
8.945000,0.276704
8.946000,0.310769
8.947000,0.320502
8.948000,0.319205
8.949000,0.331533
8.950000,0.347754
8.951000,0.347106
8.952000,0.334128
8.953000,0.322773
8.954000,0.312392
8.955000,0.304605
8.956000,0.300388
8.957000,0.298441
8.958000,0.294548
8.959000,0.291304
8.960000,0.289681
8.961000,0.282220
8.962000,0.260483
8.963000,0.232582
8.964000,0.201761
8.965000,0.177104
8.966000,0.161856
8.967000,0.147257
8.968000,0.132333
8.969000,0.123249
8.970000,0.120978
8.971000,0.136226
8.972000,0.148554
8.973000,0.152123
8.974000,0.153421
8.975000,0.152772
8.976000,0.147906
8.977000,0.150177
8.978000,0.158936
8.979000,0.161856
8.980000,0.161207
8.981000,0.165749
8.982000,0.179375
8.983000,0.182295
8.984000,0.174184
8.985000,0.158936
8.986000,0.144337
8.987000,0.132333
8.988000,0.128440
8.989000,0.123898
8.990000,0.124222
8.991000,0.126818
8.992000,0.128115
8.993000,0.144337
8.994000,0.153097
8.995000,0.146283
8.996000,0.134928
8.997000,0.124222
8.998000,0.116112
8.999000,0.107676
9.000000,0.102485
9.001000,0.094050
9.002000,0.084317
9.003000,0.081722
9.004000,0.088859
9.005000,0.095672
9.006000,0.098268
9.007000,0.098917
9.008000,0.112218
9.009000,0.132982
9.010000,0.143364
9.011000,0.151799
9.012000,0.142715
9.013000,0.125196
9.014000,0.117409
9.015000,0.121302
9.016000,0.125196
9.017000,0.134604
9.018000,0.150177
9.019000,0.146283
9.020000,0.141093
9.021000,0.134928
9.022000,0.131035
9.023000,0.124547
9.024000,0.113841
9.025000,0.119031
9.026000,0.132657
9.027000,0.142715
9.028000,0.149852
9.029000,0.154070
9.030000,0.160883
9.031000,0.162181
9.032000,0.160883
9.033000,0.164452
9.034000,0.170616
9.035000,0.161856
9.036000,0.150825
9.037000,0.123898
9.038000,0.075558
9.039000,0.003210
9.040000,-0.100283
9.041000,-0.250818
9.042000,-0.451640
9.043000,-0.675172
9.044000,-0.892215
9.045000,-1.061567
9.046000,-1.151758
9.047000,-1.163437
9.048000,-1.071300
9.049000,-0.885077
9.050000,-0.634618
9.051000,-0.329006
9.052000,0.046359
9.053000,0.491801
9.054000,0.946003
9.055000,1.392744
9.056000,1.836565
9.057000,2.223611
9.058000,2.570104
9.059000,2.854630
9.060000,3.055778
9.061000,3.205990
9.062000,3.261143
9.063000,3.190093
9.064000,2.986350
9.065000,2.678788
9.066000,2.306017
9.067000,1.924162
9.068000,1.574750
9.069000,1.247399
9.070000,0.940164
9.071000,0.704952
9.072000,0.524569
9.073000,0.394797
9.074000,0.335426
9.075000,0.307525
9.076000,0.290655
9.077000,0.293250
9.078000,0.293575
9.079000,0.278326
9.080000,0.264376
9.081000,0.251723
9.082000,0.229662
9.083000,0.188784
9.084000,0.147906
9.085000,0.121951
9.086000,0.101188
9.087000,0.088535
9.088000,0.083020
9.089000,0.057390
9.090000,0.028191
9.091000,0.025271
9.092000,0.030138
9.093000,0.022676
9.094000,0.010672
9.095000,-0.007821
9.096000,-0.009443
9.097000,-0.009767
9.098000,-0.012687
9.099000,-0.030531
9.100000,-0.066218
9.101000,-0.084062
9.102000,-0.087306
9.103000,-0.081142
9.104000,-0.079844
9.105000,-0.080493
9.106000,-0.080817
9.107000,-0.070760
9.108000,-0.077573
9.109000,-0.086333
9.110000,-0.084386
9.111000,-0.082439
9.112000,-0.075626
9.113000,-0.066867
9.114000,-0.066218
9.115000,-0.077897
9.116000,-0.097688
9.117000,-0.119100
9.118000,-0.134024
9.119000,-0.145379
9.120000,-0.149921
9.121000,-0.152841
9.122000,-0.150245
9.123000,-0.143108
9.124000,-0.135646
9.125000,-0.127211
9.126000,-0.126237
9.127000,-0.125913
9.128000,-0.120073
9.129000,-0.120073
9.130000,-0.124615
9.131000,-0.136295
9.132000,-0.140512
9.133000,-0.151218
9.134000,-0.167764
9.135000,-0.179768
9.136000,-0.186257
9.137000,-0.190799
9.138000,-0.192745
9.139000,-0.190799
9.140000,-0.183337
9.141000,-0.186906
9.142000,-0.199883
9.143000,-0.210913
9.144000,-0.220646
9.145000,-0.228433
9.146000,-0.237517
9.147000,-0.242383
9.148000,-0.243681
9.149000,-0.239463
9.150000,-0.243032
9.151000,-0.256009
9.152000,-0.270609
9.153000,-0.284883
9.154000,-0.297536
9.155000,-0.308891
9.156000,-0.316353
9.157000,-0.323815
9.158000,-0.333548
9.159000,-0.341334
9.160000,-0.345227
9.161000,-0.352689
9.162000,-0.358853
9.163000,-0.358853
9.164000,-0.357556
9.165000,-0.366640
9.166000,-0.372155
9.167000,-0.364369
9.168000,-0.353987
9.169000,-0.350418
9.170000,-0.369884
9.171000,-0.391945
9.172000,-0.404922
9.173000,-0.406869
9.174000,-0.421793
9.175000,-0.448396
9.176000,-0.467213
9.177000,-0.474999
9.178000,-0.474026
9.179000,-0.469159
9.180000,-0.463968
9.181000,-0.464617
9.182000,-0.475972
9.183000,-0.498033
9.184000,-0.520419
9.185000,-0.532747
9.186000,-0.546698
9.187000,-0.560973
9.188000,-0.580439
9.189000,-0.599255
9.190000,-0.619046
9.191000,-0.628454
9.192000,-0.647920
9.193000,-0.674847
9.194000,-0.694638
9.195000,-0.701126
9.196000,-0.714428
9.197000,-0.728054
9.198000,-0.714428
9.199000,-0.678741
9.200000,-0.638187
9.201000,-0.579790
9.202000,-0.499656
9.203000,-0.430877
9.204000,-0.377670
9.205000,-0.312460
9.206000,-0.236219
9.207000,-0.173604
9.208000,-0.128184
9.209000,-0.083737
9.210000,-0.046428
9.211000,-0.021771
9.212000,0.004832
9.213000,0.032409
9.214000,0.049279
9.215000,0.061607
9.216000,0.069069
9.217000,0.069718
9.218000,0.076531
9.219000,0.088535
9.220000,0.095348
9.221000,0.098592
9.222000,0.094375
9.223000,0.095997
9.224000,0.102485
9.225000,0.106703
9.226000,0.103783
9.227000,0.100863
9.228000,0.101188
9.229000,0.095997
9.230000,0.087562
9.231000,0.092753
9.232000,0.093726
9.233000,0.090482
9.234000,0.087237
9.235000,0.091130
9.236000,0.094375
9.237000,0.095024
9.238000,0.095348
9.239000,0.094050
9.240000,0.089833
9.241000,0.089508
9.242000,0.094050
9.243000,0.098268
9.244000,0.091130
9.245000,0.092104
9.246000,0.102810
9.247000,0.110272
9.248000,0.116112
9.249000,0.120329
9.250000,0.118707
9.251000,0.099241
9.252000,0.073611
9.253000,0.058039
9.254000,0.058039
9.255000,0.064527
9.256000,0.070043
9.257000,0.072638
9.258000,0.064527
9.259000,0.060958
9.260000,0.067123
9.261000,0.075233
9.262000,0.076531
9.263000,0.083669
9.264000,0.079775
9.265000,0.071340
9.266000,0.066798
9.267000,0.068096
9.268000,0.074260
9.269000,0.081073
9.270000,0.086913
9.271000,0.093726
9.272000,0.093726
9.273000,0.090157
9.274000,0.094699
9.275000,0.098592
9.276000,0.098592
9.277000,0.101188
9.278000,0.105730
9.279000,0.114814
9.280000,0.124871
9.281000,0.135577
9.282000,0.154719
9.283000,0.167047
9.284000,0.163154
9.285000,0.161532
9.286000,0.176455
9.287000,0.188459
9.288000,0.187486
9.289000,0.191379
9.290000,0.202410
9.291000,0.210521
9.292000,0.202085
9.293000,0.184566
9.294000,0.158612
9.295000,0.136875
9.296000,0.113192
9.297000,0.083020
9.298000,0.064203
9.299000,0.055443
9.300000,0.058363
9.301000,0.063554
9.302000,0.067123
9.303000,0.064852
9.304000,0.066149
9.305000,0.070043
9.306000,0.073611
9.307000,0.077504
9.308000,0.078478
9.309000,0.068745
9.310000,0.065500
9.311000,0.066474
9.312000,0.058687
9.313000,0.048955
9.314000,0.046035
9.315000,0.048630
9.316000,0.050901
9.317000,0.062256
9.318000,0.070043
9.319000,0.068745
9.320000,0.068745
9.321000,0.080424
9.322000,0.089184
9.323000,0.091455
9.324000,0.090482
9.325000,0.087886
9.326000,0.078478
9.327000,0.066149
9.328000,0.063229
9.329000,0.069069
9.330000,0.071340
9.331000,0.060310
9.332000,0.061607
9.333000,0.082371
9.334000,0.088535
9.335000,0.080749
9.336000,0.076856
9.337000,0.069718
9.338000,0.069718
9.339000,0.070367
9.340000,0.071016
9.341000,0.051550
9.342000,0.040844
9.343000,0.030462
9.344000,0.033706
9.345000,0.046359
9.346000,0.043439
9.347000,0.038897
9.348000,0.038897
9.349000,0.042142
9.350000,0.029164
9.351000,0.014241
9.352000,0.004832
9.353000,-3.429578E-5
9.354000,0.000615
9.355000,0.005481
9.356000,0.019431
9.357000,0.032084
9.358000,0.041168
9.359000,0.040844
9.360000,0.032409
9.361000,0.029164
9.362000,0.029164
9.363000,0.039546
9.364000,0.056416
9.365000,0.054470
9.366000,0.048306
9.367000,0.044413
9.368000,0.040195
9.369000,0.035653
9.370000,0.025596
9.371000,0.012943
9.372000,-0.001008
9.373000,-0.012363
9.374000,-0.009118
9.375000,-0.001332
9.376000,0.004832
9.377000,0.000939
9.378000,-0.000683
9.379000,-0.002630
9.380000,-0.006523
9.381000,-0.007172
9.382000,-0.002305
9.383000,-0.010092
9.384000,-0.018202
9.385000,-0.024042
9.386000,-0.026962
9.387000,-0.015607
9.388000,0.004183
9.389000,0.020405
9.390000,0.031435
9.391000,0.034680
9.392000,0.036951
9.393000,0.034355
9.394000,0.026893
9.395000,0.025920
9.396000,0.033382
9.397000,0.036302
9.398000,0.040195
9.399000,0.052848
9.400000,0.067771
9.401000,0.073936
9.402000,0.087886
9.403000,0.109947
9.404000,0.137848
9.405000,0.164776
9.406000,0.181971
9.407000,0.188459
9.408000,0.175807
9.409000,0.155043
9.410000,0.137524
9.411000,0.124547
9.412000,0.117085
9.413000,0.104432
9.414000,0.086913
9.415000,0.075233
9.416000,0.069394
9.417000,0.060958
9.418000,0.038248
9.419000,0.013267
9.420000,-0.015607
9.421000,-0.036695
9.422000,-0.047401
9.423000,-0.053241
9.424000,-0.061027
9.425000,-0.067516
9.426000,-0.078871
9.427000,-0.096714
9.428000,-0.106123
9.429000,-0.115207
9.430000,-0.122020
9.431000,-0.117478
9.432000,-0.103203
9.433000,-0.091199
9.434000,-0.086333
9.435000,-0.082764
9.436000,-0.082764
9.437000,-0.077573
9.438000,-0.075951
9.439000,-0.073680
9.440000,-0.061676
9.441000,-0.055836
9.442000,-0.055836
9.443000,-0.057134
9.444000,-0.054538
9.445000,-0.053565
9.446000,-0.056485
9.447000,-0.063622
9.448000,-0.073031
9.449000,-0.070760
9.450000,-0.067840
9.451000,-0.067840
9.452000,-0.072058
9.453000,-0.063298
9.454000,-0.051619
9.455000,-0.041886
9.456000,-0.039615
9.457000,-0.035722
9.458000,-0.024367
9.459000,-0.027286
9.460000,-0.036370
9.461000,-0.038641
9.462000,-0.043832
9.463000,-0.042859
9.464000,-0.049348
9.465000,-0.049348
9.466000,-0.038317
9.467000,-0.026313
9.468000,-0.021447
9.469000,-0.028909
9.470000,-0.031504
9.471000,-0.035073
9.472000,-0.043508
9.473000,-0.051943
9.474000,-0.046428
9.475000,-0.037993
9.476000,-0.024691
9.477000,-0.006523
9.478000,0.011645
9.479000,0.012294
9.480000,0.018134
9.481000,0.028516
9.482000,0.029164
9.483000,0.025596
9.484000,0.012943
9.485000,-0.008145
9.486000,-0.020149
9.487000,-0.012363
9.488000,0.001263
9.489000,0.013592
9.490000,0.017485
9.491000,0.012943
9.492000,0.010023
9.493000,0.010023
9.494000,0.004832
9.495000,-0.017878
9.496000,-0.068813
9.497000,-0.134997
9.498000,-0.229406
9.499000,-0.378319
9.500000,-0.564541
9.501000,-0.754657
9.502000,-0.945421
9.503000,-1.108933
9.504000,-1.222808
9.505000,-1.271472
9.506000,-1.236758
9.507000,-1.109582
9.508000,-0.911032
9.509000,-0.632347
9.510000,-0.276448
9.511000,0.166074
9.512000,0.637795
9.513000,1.101406
9.514000,1.559501
9.515000,1.989372
9.516000,2.357926
9.517000,2.677815
9.518000,2.914326
9.519000,3.078164
9.520000,3.165760
9.521000,3.141428
9.522000,2.973048
9.523000,2.684953
9.524000,2.330674
9.525000,1.956280
9.526000,1.593567
9.527000,1.253563
9.528000,0.927835
9.529000,0.673806
9.530000,0.483691
9.531000,0.363976
9.532000,0.308823
9.533000,0.287410
9.534000,0.294548
9.535000,0.295197
9.536000,0.288708
9.537000,0.279624
9.538000,0.260158
9.539000,0.239719
9.540000,0.215711
9.541000,0.195597
9.542000,0.167371
9.543000,0.144012
9.544000,0.111894
9.545000,0.075558
9.546000,0.043115
9.547000,0.023973
9.548000,0.013592
9.549000,-0.004252
9.550000,-0.022096
9.551000,-0.033126
9.552000,-0.048374
9.553000,-0.056809
9.554000,-0.062000
9.555000,-0.075302
9.556000,-0.076600
9.557000,-0.076924
9.558000,-0.095417
9.559000,-0.120073
9.560000,-0.126886
9.561000,-0.134997
9.562000,-0.150245
9.563000,-0.162574
9.564000,-0.180417
9.565000,-0.203776
9.566000,-0.211887
9.567000,-0.202478
9.568000,-0.198910
9.569000,-0.200532
9.570000,-0.213509
9.571000,-0.227135
9.572000,-0.237192
9.573000,-0.243356
9.574000,-0.249521
9.575000,-0.250818
9.576000,-0.248223
9.577000,-0.246601
9.578000,-0.245627
9.579000,-0.240437
9.580000,-0.243032
9.581000,-0.242708
9.582000,-0.243356
9.583000,-0.252765
9.584000,-0.263795
9.585000,-0.271906
9.586000,-0.277746
9.587000,-0.273528
9.588000,-0.273528
9.589000,-0.278395
9.590000,-0.277422
9.591000,-0.273204
9.592000,-0.281315
9.593000,-0.297536
9.594000,-0.309864
9.595000,-0.319273
9.596000,-0.321868
9.597000,-0.323815
9.598000,-0.323166
9.599000,-0.329655
9.600000,-0.333223
9.601000,-0.325113
9.602000,-0.329655
9.603000,-0.342632
9.604000,-0.352040
9.605000,-0.360800
9.606000,-0.359502
9.607000,-0.349769
9.608000,-0.336468
9.609000,-0.327384
9.610000,-0.322517
9.611000,-0.267364
9.612000,-0.303376
9.613000,-0.363720
9.614000,-0.417899
9.615000,-0.458129
9.616000,-0.484732
9.617000,-0.503873
9.618000,-0.504522
9.619000,-0.502900
9.620000,-0.503224
9.621000,-0.499007
9.622000,-0.498358
9.623000,-0.493491
9.624000,-0.488301
9.625000,-0.487652
9.626000,-0.496411
9.627000,-0.511335
9.628000,-0.538912
9.629000,-0.561622
9.630000,-0.563244
9.631000,-0.551564
9.632000,-0.546698
9.633000,-0.545400
9.634000,-0.542156
9.635000,-0.541183
9.636000,-0.552538
9.637000,-0.565515
9.638000,-0.571354
9.639000,-0.572003
9.640000,-0.560324
9.641000,-0.556431
9.642000,-0.574923
9.643000,-0.602824
9.644000,-0.628778
9.645000,-0.644351
9.646000,-0.657328
9.647000,-0.683931
9.648000,-0.717348
9.649000,-0.752710
9.650000,-0.778989
9.651000,-0.802672
9.652000,-0.825383
9.653000,-0.845173
9.654000,-0.856852
9.655000,-0.856528
9.656000,-0.834467
9.657000,-0.802024
9.658000,-0.769581
9.659000,-0.730325
9.660000,-0.673225
9.661000,-0.605420
9.662000,-0.546049
9.663000,-0.489598
9.664000,-0.417899
9.665000,-0.332250
9.666000,-0.264769
9.667000,-0.221944
9.668000,-0.186906
9.669000,-0.148947
